Wavelenth,blue1.ABS8,brown1.ABS8,green1.ABS8,orange1.ABS8,purple1.ABS8,red1.ABS8,yellow1.ABS8
435.780,0.122109695550753,1.00991865183714,0.684736039479108,0.464641785464482,0.327172474639877,0.284448615042898,0.00139628849939506
436.363,0.120975714765078,1.01201328061341,0.683567232259167,0.467010325796947,0.328270651980578,0.286561277632877,0.00229264870920568
436.945,0.119815391147635,1.00912973657208,0.683353752992873,0.472897931129429,0.32758450252444,0.28800168100864,0.00189322811969705
437.528,0.119775887739263,1.00918811967443,0.68216837223896,0.477352011435125,0.331601782879603,0.289890143977703,0.00169810642371698
438.111,0.119854959293786,1.0111104500204,0.680655453813566,0.482508831904057,0.335074533024291,0.295397776359043,0.00311544339664468
438.693,0.118210938707815,1.01429099121898,0.678354133066039,0.485841652306749,0.337777303261253,0.296936698418455,0.00259028935471723
439.276,0.117301092873587,1.0137591266259,0.675988129399617,0.490627538323997,0.338648486088578,0.297067194753378,0.00268130535808823
439.858,0.11548924670915,1.01486660221186,0.675226455313107,0.495084151529506,0.33710024593454,0.298588707708787,0.00131871831579423
440.441,0.113557998902905,1.01245040272875,0.675461249225305,0.500765019522986,0.336489921498504,0.299433391463574,0.000237290487002636
441.023,0.112417351888366,1.01819253443835,0.673622025722432,0.506131894622211,0.338814892027746,0.301263072465979,0.000945158421252495
441.605,0.111389980351113,1.01668346558156,0.67045152442096,0.510157671832282,0.339846064205952,0.303434070485756,3.4161361882676E-05
442.188,0.109618400029443,1.01632568478617,0.66832820459999,0.513545048801872,0.341677461194137,0.304306880948292,-0.00101038211397412
442.770,0.108821831252134,1.01721685175782,0.666649501778018,0.519043882254937,0.343674208677941,0.307292189855919,-0.000969122933105426
443.352,0.109318596196936,1.01458376873539,0.665171595126161,0.525319846479163,0.346364036867834,0.310490119693182,4.23237909616158E-06
443.934,0.108661598688282,1.01180531012279,0.662564086517108,0.532968188501126,0.34925174363781,0.312432277564552,0.000783491015436737
444.516,0.110002512346877,1.01040200864748,0.663216372289073,0.539502510459085,0.352232560040593,0.314394151677867,0.00238429121464681
445.099,0.10906032667741,1.01191321391129,0.661293519547497,0.545025287942175,0.354635393647276,0.317194205130564,0.00292994370575751
445.681,0.107661603659942,1.01252772823189,0.658281537747275,0.55041535094039,0.355784996023507,0.318311156433756,0.00131622903770108
446.263,0.107833481590627,1.01068663669694,0.657271076710415,0.556151171634532,0.357723665834543,0.320992937447192,0.00117431840946611
446.845,0.107322789768299,1.01105463083833,0.655817460079988,0.561570706290162,0.36199009603148,0.324971806367045,0.00241412027371995
447.427,0.107232332517934,1.00999078409756,0.651936304381579,0.567505273836013,0.365362408075909,0.328484987823851,0.00263932215106183
448.009,0.107140262735412,1.01120333350071,0.646121902086565,0.573695574190685,0.369131049407866,0.331670909918237,0.00288338675368243
448.590,0.107145001443886,1.00970754308412,0.644273648284117,0.580847202511469,0.372420776674947,0.335894828768584,0.00382853466087812
449.172,0.106387407324049,1.00933461525231,0.641663456520775,0.588244917458716,0.375584771020107,0.338042674189273,0.00409968443642594
449.754,0.10667634013777,1.0082365237888,0.638907806321615,0.595186313055915,0.378953981019524,0.341877608433039,0.00423856519304796
450.336,0.1061715177973,1.00532259517186,0.635528537789303,0.600973841269333,0.380832909467138,0.345000730758478,0.00417843290679247
450.918,0.105222560923382,1.00220325174959,0.629206947247683,0.605037336415241,0.383132777744137,0.348204654970879,0.00392020121825125
451.499,0.10521777048308,1.00250604607254,0.625142646417979,0.610927859492078,0.38601021774694,0.352217486000242,0.00472681973959791
452.081,0.103311306083996,0.999006712059537,0.618518679182779,0.61633266740065,0.389125496318588,0.355545016572714,0.0039030485699377
452.663,0.103337990817421,0.997554956946514,0.613760880299034,0.622362202943884,0.392237446518139,0.359019214702659,0.00365147732969072
453.244,0.103540496196426,0.996520103397711,0.610306200053109,0.628515360910592,0.395226831043094,0.363399427625184,0.00424103212656298
453.826,0.102993073001039,0.996517178641341,0.604728938385178,0.634711207543911,0.39865730570989,0.366960496277329,0.00478489049220365
454.407,0.102897187664363,0.993549616366528,0.600056610062338,0.640617482969578,0.400888191959768,0.371217420766466,0.00457591556078668
454.989,0.102701738190992,0.991326714569106,0.593971780251776,0.647551086032505,0.404983515988102,0.375224488811318,0.00504858813394875
455.570,0.101985687792173,0.987166474166256,0.588998095052929,0.652747974846859,0.407754043424131,0.379698455805754,0.00500349803176495
456.152,0.102192155510979,0.984759524473526,0.582662523486698,0.658416409349944,0.411363004445901,0.383787487216229,0.00503443897493879
456.733,0.102295079065977,0.980618227409483,0.577700490331152,0.662991498549511,0.414315821065094,0.388451558979769,0.00527335687713238
457.314,0.101060983754643,0.977683900421813,0.571024810093148,0.668509699062554,0.417311538357074,0.39227381610601,0.00570979877755927
457.896,0.101541954010894,0.977302116153393,0.56585233060869,0.675108830498392,0.422511741284466,0.396557922680146,0.00593079461781381
458.477,0.101162607111067,0.97667375763933,0.561412516000264,0.682357811673919,0.427190477564527,0.40145850549756,0.00633460065423175
459.058,0.101254398160168,0.973791037330279,0.555945946885952,0.688177704712938,0.431581616875226,0.405594247774251,0.00541958505784263
459.639,0.10154332363715,0.971368994767146,0.549643653004015,0.694543718807601,0.435944474743771,0.410262863797615,0.00570936318890498
460.221,0.101586215363831,0.967978331015369,0.544456838100727,0.700634188180725,0.440191124222561,0.41523959284361,0.00602685934339876
460.802,0.101707398293999,0.964419235028859,0.537956717436241,0.706353332394649,0.445848865459584,0.419631290374612,0.00623405422157906
461.383,0.102696807826125,0.960366953749585,0.532491715246594,0.712765335464044,0.450656568079766,0.425009445611518,0.00658318288846506
461.964,0.102887727238254,0.958805423638906,0.525554038161531,0.719484118764502,0.455551668537239,0.429202094467979,0.00633667778712974
462.545,0.10290404678013,0.957160745013232,0.520116191772534,0.725962766334993,0.459110621089069,0.43373967814065,0.00637476925576993
463.126,0.10377717072863,0.95561809407258,0.515476592781157,0.733064880262494,0.465233904583133,0.438951673547491,0.00677691270308896
463.707,0.103051274423782,0.951644612324263,0.50910579044396,0.739367914786499,0.469865310941976,0.443121097579688,0.00605190340442533
464.288,0.102619421817779,0.949546348867672,0.502932263637221,0.746182155533486,0.475723285081707,0.448582514568846,0.00551455350872296
464.868,0.103443868396348,0.948253119528743,0.498403936912216,0.753525793025899,0.479869672693981,0.453628324160585,0.00537360123456404
465.449,0.103253616823906,0.946155411617942,0.491616788220254,0.759532836177105,0.484045955409659,0.458659981437333,0.00441735094644227
466.030,0.103560925184766,0.943621827697318,0.484665959757809,0.76688259802303,0.489061884152236,0.463525824486962,0.00398881353766908
466.611,0.10277249083591,0.94078310955319,0.478518052944516,0.773346262377912,0.493404657570957,0.46909303757204,0.00422765676692886
467.191,0.102709570552075,0.941067228470597,0.473489271609986,0.779616830548298,0.498181504575084,0.475060628873539,0.00438815751630784
467.772,0.101540751060287,0.940151470787946,0.465732169510157,0.785475347861659,0.5026033885569,0.479418840527798,0.00371710514510641
468.353,0.101511382037889,0.939641820976944,0.459168426399597,0.79228681607349,0.506776978986893,0.484648984747941,0.00383609123580006
468.933,0.100232938022021,0.939728518694854,0.452120887957915,0.800258063657269,0.511863298333441,0.489248202493176,0.00286871749273651
469.514,0.0999768814780459,0.93825750296768,0.446526592788276,0.805908210609816,0.516508130285232,0.494763356242912,0.00293096541850684
470.094,0.100538927599198,0.937350583848696,0.440687270102642,0.811573335603825,0.522314772868961,0.500135416427654,0.00248652865320032
470.675,0.0999923684231787,0.936023197356498,0.432994567273557,0.818138823342631,0.526523767776064,0.505060145930751,0.00246874392988629
471.255,0.0997375382833231,0.935968661927562,0.426220661323538,0.823766566493308,0.530917133167669,0.510692768145547,0.0024863361607588
471.836,0.10073849724902,0.93611716072574,0.419146714841641,0.829898646994592,0.535973365999162,0.516769381970442,0.00304452740016496
472.416,0.101476365658422,0.93482194394343,0.410836027240011,0.834094273539395,0.542937462084721,0.522914184731129,0.00268904202755762
472.996,0.101340222819387,0.93336542908867,0.404418845365516,0.839090365185641,0.548914875315941,0.528754917665338,0.00386528463786531
473.577,0.101789148218942,0.932275254130013,0.398328807759329,0.845054500731918,0.553850400418807,0.533242570229409,0.00369966314970792
474.157,0.101664581931739,0.932846960740567,0.391154225925419,0.849700599670797,0.55861613216624,0.537812997923018,0.00296268864136747
474.737,0.102328293188827,0.93156816036371,0.384669826054,0.855216669589697,0.563014330145822,0.542373486821956,0.00268283896330614
475.317,0.102722964821303,0.928799036253036,0.378567039250544,0.861061306730561,0.567360368324155,0.548585119199695,0.00252246009152551
475.897,0.10266531234925,0.926276596032252,0.372189782049946,0.865942046358675,0.571814139259996,0.553529457924076,0.00283388667219545
476.478,0.102805251719251,0.924689198283889,0.365911476739717,0.867571356433889,0.575649222207545,0.557995460939665,0.00317275081920787
477.058,0.103246790654287,0.923196261022028,0.358960379807481,0.871839753343661,0.579778688727855,0.562688687555717,0.00278474406421627
477.638,0.102367982481664,0.921628486285379,0.351450929294044,0.874906636737335,0.584410260983937,0.568764164522852,0.00297752647389463
478.218,0.102338566877654,0.918690011136099,0.343966867967525,0.876420111191972,0.588270234180605,0.572995751558939,0.00239925062199488
478.798,0.102953183038636,0.915845811951526,0.3364386468241,0.877818161147688,0.592609463875385,0.577365850749291,0.00243971440960611
479.377,0.102508711875433,0.91393128779512,0.329451158705323,0.879571432745667,0.595920677892432,0.581266461274706,0.0023785923410502
479.957,0.102188461175979,0.90998416745543,0.321829604291901,0.880729980046736,0.600100422508792,0.585645909688879,0.00311416983695411
480.537,0.102041114931098,0.907609203613302,0.314187533927703,0.881742358544637,0.604328969766536,0.590290419066998,0.00264369189509753
481.117,0.102169920577957,0.905729421025692,0.307048886302308,0.882283336057395,0.608775737585565,0.59658769039819,0.00315425248958458
481.697,0.103327994568322,0.903308859536799,0.299791821674284,0.882273435520728,0.613499911118543,0.602337832408053,0.00332358787177315
482.276,0.103099344352451,0.901130767246262,0.291633841422113,0.880871580014189,0.617872315068308,0.608335347838046,0.00300124709833343
482.856,0.1044656593137,0.899611316099694,0.284311534953915,0.880508726298682,0.622135379069445,0.613325101322978,0.00369288826693471
483.436,0.104799578018299,0.897780731840436,0.277627369197408,0.880236189269204,0.626239467761174,0.619076513868153,0.00307052806472484
484.015,0.104991567246887,0.892735092334305,0.270092525676826,0.881693941930175,0.6301673943387,0.625594319505308,0.00250083373034722
484.595,0.104256793818415,0.887162118642508,0.262155309570033,0.880686856736285,0.634385552529335,0.630291279162514,0.0019258105819249
485.174,0.104882975080813,0.883831639087422,0.254700314643094,0.87824347975009,0.638760254329987,0.63378317506144,0.00238961333084177
485.754,0.10536064840997,0.882565816312653,0.247868582442371,0.875632570429041,0.642935066467114,0.638696736149665,0.00301892092988098
486.333,0.105987770044966,0.881329336489058,0.240989544182567,0.874609560245085,0.646886925582892,0.644523713340008,0.00400995002363127
486.913,0.106635439535365,0.878583364401959,0.234088395484009,0.873981064030937,0.650965322461144,0.647758628588224,0.00452250544578794
487.492,0.106455817178164,0.876870672050097,0.228014872004208,0.874316707367824,0.654570797349941,0.652338582611698,0.00375745835007181
488.071,0.106880050254578,0.873800161400363,0.219955551261131,0.87224398450313,0.657057712491128,0.655433693830685,0.00345779917330656
488.651,0.107281382794968,0.871505533292853,0.212935702595582,0.869747999047454,0.659911078229373,0.658755736500873,0.00361302211913574
489.230,0.107380842083734,0.866268409427398,0.206699488871385,0.871435014283609,0.665091900556287,0.66176436071589,0.00426376685629161
489.809,0.108029753721259,0.864418399093375,0.200738028397939,0.870603119921084,0.669855045182242,0.66486081004694,0.00474793379723899
490.388,0.107916814403645,0.863145291707832,0.195032133457278,0.869352805113856,0.674376239797074,0.667814228066206,0.00486215139898925
490.968,0.108035420277391,0.863140459679082,0.18796918873081,0.867330238733988,0.678229649197013,0.671023576453009,0.00541567814809812
491.547,0.108792251340438,0.864151269929378,0.181855046120877,0.864328473000931,0.682709854783792,0.674327926762236,0.0060663466099762
492.126,0.109776629993372,0.864981995480797,0.175895132837835,0.861276992955706,0.687264826231407,0.67829278134077,0.00732464438566827
492.705,0.109864345601952,0.864073701639929,0.171132294161787,0.859358176447899,0.690541051594476,0.683152335082397,0.00663216423369522
493.284,0.109517729632948,0.8623209164275,0.165368001347898,0.860532301901139,0.694486496343117,0.686358291602988,0.00595690319952125
493.863,0.109376894308603,0.860319921179776,0.160871763487597,0.859131126684629,0.699514305550538,0.689372115716101,0.00545098059530318
494.442,0.109355583956139,0.859211178298426,0.155543085458805,0.857307471825124,0.704429858428222,0.695466600888398,0.00605119821829638
495.021,0.109592592742702,0.859384890334382,0.150469375385135,0.85676888640147,0.707610389452615,0.698720251688564,0.0062322208329855
495.599,0.108822551642253,0.85964751001493,0.145504089340484,0.855225044617182,0.712166989222567,0.703108568470481,0.00649942180191174
496.178,0.108906404997916,0.858398716798453,0.140984742554848,0.852818391514915,0.716164084463421,0.707612679185007,0.00660062841722671
496.757,0.108993018053256,0.861948559078809,0.136762088757362,0.84636725350083,0.718569586546106,0.710809430978438,0.00571868798703971
497.336,0.108193942345349,0.862303824764628,0.132999248604843,0.841392118383848,0.722316866837255,0.714113550364068,0.00579460348486256
497.914,0.108502246013882,0.861841397646428,0.127972725817732,0.837390089479888,0.725462924029604,0.717557487854914,0.00519638509488352
498.493,0.108961146575746,0.861392355096415,0.124182278239753,0.833372662832531,0.729382183176936,0.720801464955061,0.00476594188225322
499.072,0.109367412262735,0.86136474640785,0.120448795538267,0.830294431833264,0.732702565365643,0.723224935589376,0.00445335369044664
499.650,0.109876467979038,0.860595368982996,0.117275634640896,0.828433340469017,0.736203269278548,0.725105499873452,0.00380299277269317
500.229,0.110446754887032,0.860050138993156,0.113782609337052,0.827119666066836,0.740359686366468,0.725756575601049,0.00415031125260321
500.807,0.111179724852562,0.863304062111611,0.110885650325111,0.822870336259576,0.743321421360432,0.72828703677281,0.00403736467940287
501.386,0.111378009674258,0.865191747389488,0.108354124234264,0.818472370627676,0.744900001011033,0.729702490501039,0.00327325611509793
501.964,0.111017947974353,0.86696167606513,0.105846966152403,0.815774502281816,0.74816526778271,0.728768921256273,0.00197676155567809
502.542,0.112209995242412,0.86836983936277,0.103436675655162,0.812536573226678,0.752436367420822,0.731591662339513,0.00261264717273382
503.121,0.113627128289328,0.869785570305894,0.101981886198048,0.809739075625337,0.75572643269101,0.732356653974918,0.00260461964038184
503.699,0.113735902224547,0.871788592953347,0.0995256682288569,0.806905134907889,0.758645252558548,0.731164678552955,0.00182954309928682
504.277,0.114164248534872,0.874518058210752,0.0978367548635135,0.806495198354744,0.762574609401501,0.733424707651862,0.00267604460096664
504.856,0.115925014590708,0.87796278461766,0.095817132010974,0.805100121493537,0.765499076797221,0.735680619970821,0.00308872184865841
505.434,0.116387057611456,0.881330609086706,0.0953400495213289,0.802328931147426,0.768548485784636,0.736178812584873,0.00399014275492358
506.012,0.115680487622807,0.882943363516158,0.0944093752088155,0.797883186370149,0.770163357590307,0.737940301020368,0.00428879412075228
506.590,0.116382504767223,0.884476054134625,0.0932480116571035,0.792781882690477,0.77319910237177,0.740192613421002,0.00505053479249737
507.168,0.115889294513258,0.887596331817728,0.0915367238079371,0.788189852430807,0.774675546026865,0.740432832773212,0.00482536934144507
507.746,0.115849459034705,0.889928049118459,0.0897789426409928,0.782583807786843,0.776253856002787,0.741292810243339,0.00363945882470296
508.324,0.115707453599271,0.889770781131764,0.0885749141806423,0.776056915192675,0.778740278579611,0.739783983632077,0.00403014955436197
508.902,0.115913377457627,0.8921979559828,0.0869522473617832,0.769814953221685,0.781471613726548,0.74000313394725,0.0040345414353349
509.480,0.116729449584094,0.893948957035112,0.0862180392315974,0.762290344177213,0.783983399990524,0.740513442498977,0.00424357384687897
510.058,0.117386886880206,0.896301866736905,0.08529720339777,0.753600043308222,0.786372964168978,0.740093592902347,0.00417739108039925
510.636,0.118071682050922,0.898831619492565,0.0850034483145557,0.744696869087103,0.789133322755127,0.739289859549435,0.00424514433942874
511.214,0.118953568196701,0.899376101885537,0.0846456767698815,0.734253843735407,0.790868448970904,0.739486382911712,0.00368044832517995
511.791,0.119656930069534,0.898402753325968,0.0845251387701087,0.724625188615669,0.791745911383884,0.738365501606416,0.00427348600511487
512.369,0.119900404647753,0.896975229141238,0.0830428747034619,0.714395823826003,0.791040473050927,0.734576863999141,0.00293122638165081
512.947,0.119781824761954,0.896289072820684,0.0810812026461032,0.703291663930644,0.791365087837551,0.733252204757924,0.00256858732958145
513.524,0.121053629858394,0.895874377283939,0.079993459060312,0.694558720229283,0.793579661562271,0.729203875158009,0.00244030191532801
514.102,0.120851808570579,0.898760544556718,0.0794111700176003,0.68377357642375,0.795310048790249,0.725985116778761,0.00163165457005873
514.680,0.121826709226417,0.899064427543838,0.0795555262938938,0.671134046208651,0.797523082538175,0.7257948663654,0.00209561666688532
515.257,0.123199678112879,0.899998285990169,0.0798729814860093,0.658138484878896,0.798931729108156,0.724527643613881,0.00272674273923246
515.835,0.125144555388454,0.901915934636496,0.0803646914275643,0.645529215726989,0.799962719569022,0.723685726777107,0.00287721845659911
516.412,0.126659011452622,0.902632824961785,0.0805805987348943,0.632387256902972,0.800467678579635,0.722080746501529,0.00299512598580552
516.989,0.127406425553873,0.901487421589809,0.0800652821862151,0.618999265208558,0.800652163274676,0.720963326798919,0.0031730309549668
517.567,0.127578093542664,0.902244712117811,0.0798250214957394,0.604852174133804,0.800587135471275,0.718217792479201,0.00261197412953005
518.144,0.127903347691769,0.900564926992852,0.0794264235818867,0.590828878890281,0.801261551221545,0.716693361745409,0.00358799804322784
518.721,0.127897846270977,0.898506930139804,0.0792748392981847,0.5761122601209,0.801358298560087,0.713006504888019,0.00424550205301827
519.299,0.129465035358014,0.898486894766814,0.0786909694782216,0.561086333581632,0.801054524974542,0.710247307093373,0.00335425153293639
519.876,0.129932646293725,0.897848162949714,0.079301153969172,0.547019389501826,0.80019868323992,0.707900499954814,0.00376240778958369
520.453,0.131483739042664,0.896052929195768,0.0801856821847976,0.532026489665768,0.800740056518412,0.705977437329547,0.00384219222203352
521.030,0.132522464952892,0.895359863486105,0.08028188506433,0.515393367080956,0.799032504891077,0.704170795469792,0.00385706660280839
521.607,0.13321734199231,0.892666419983823,0.0803044312587688,0.49941433200086,0.797053989372506,0.700704761311651,0.00348094422409234
522.184,0.134672459152225,0.891676485481555,0.0805544411846709,0.483843173771964,0.795346223542166,0.6954591822671,0.00375012056625039
522.761,0.135334156785897,0.889216765059878,0.0802332901755834,0.468778589305225,0.79519837381825,0.691372858716784,0.00349840748084407
523.338,0.13583609058667,0.887000339918951,0.0795876222715405,0.453426213843392,0.793248537380206,0.687127087149212,0.00321420621308535
523.915,0.136026521940095,0.884260288568486,0.0793506501816667,0.438935144757698,0.792779469560704,0.6835291815875,0.00367010388156792
524.492,0.136641656566526,0.882586329246594,0.0792918522854053,0.422530210137787,0.790635579896571,0.678584306920028,0.00309798021758277
525.069,0.137137225295264,0.880141399426302,0.0796330233363909,0.408328703828639,0.789017051256853,0.67484649729159,0.00347825906997821
525.646,0.137247540398473,0.877425288387446,0.0794996820322218,0.392576536541127,0.786220051637959,0.670126379427014,0.00252408320055252
526.223,0.138707808797855,0.875824024457492,0.0791554317597055,0.377566402619713,0.785563889353026,0.666034066756648,0.00240936054367928
526.799,0.139331827047729,0.873598265451389,0.0796138326028386,0.363023484817345,0.783254184116023,0.661953697373023,0.00274357527042675
527.376,0.140046541966125,0.870371684572765,0.0794727103684602,0.347606487100089,0.783403947186835,0.657947855196376,0.00213874998411527
527.953,0.140792824418756,0.867643497443393,0.0790002497471921,0.332884606350711,0.78234758995137,0.65240792607832,0.00188823187750016
528.530,0.1416837141816,0.864649990225767,0.0794297723765331,0.319470540757951,0.780473502688945,0.647641687480272,0.00186265778673419
529.106,0.143323656093789,0.860258869483585,0.0794456007460898,0.30609031719093,0.778757543722511,0.643762057847222,0.00233765472446741
529.683,0.143687856379017,0.856829935892053,0.0791955134534746,0.293482954971706,0.776529489316843,0.639498992361737,0.00202937666580309
530.259,0.144747594960443,0.854069500419819,0.0787817788558566,0.280311796688166,0.773258897078323,0.634815161151292,0.00227091727841426
530.836,0.14574812427471,0.850248717707069,0.0788613041386944,0.267838327200028,0.770489571697097,0.629151487712171,0.00263890197088257
531.412,0.146437762701213,0.846207492132263,0.0789751978384558,0.254581466269279,0.767727397145684,0.621985117192012,0.00214946839202734
531.989,0.148433149720292,0.843516617733536,0.0790187844182684,0.244002210013169,0.766169858194569,0.617351048603238,0.002403427213245
532.565,0.149737115085553,0.839695222726105,0.0789100165066869,0.231745659847729,0.76342247553858,0.611082874552293,0.00209090248092862
533.141,0.15174708680763,0.835356677783148,0.0792139770478072,0.221847113750185,0.76202968404854,0.606149031122245,0.00180026567045039
533.717,0.152597160633107,0.833011130632992,0.0790938928785583,0.211967048724836,0.759412632996073,0.601095772153991,0.00208040296322635
534.294,0.154424416314554,0.829949760189368,0.0790713358145914,0.202669468296547,0.758740848041373,0.595437556125978,0.00246112343477756
534.870,0.155700648059808,0.826897909532808,0.0796068793109583,0.194045806472553,0.756678527348857,0.589082667342259,0.00282144798593477
535.446,0.156760430687942,0.823367841260013,0.0793990656056424,0.185731063934477,0.753002291488092,0.583145905192092,0.00272481084440682
536.022,0.158355922490577,0.819167211957169,0.0794385751566146,0.177324199856938,0.750887110869183,0.577648405093365,0.00288223830830851
536.598,0.159688348328936,0.816124377006632,0.0791500494114711,0.169794486612924,0.748847124423996,0.570805382192628,0.00282282490268964
537.174,0.161898610471853,0.813432049465446,0.0795224822814029,0.163185275533968,0.748622235298932,0.564670731858072,0.00274927947944257
537.750,0.163908023310658,0.810946332008019,0.0803093584956421,0.157006583395564,0.745988208302452,0.558756200152277,0.00348568968579548
538.326,0.164394611889172,0.807278342727318,0.0806913839500013,0.150223894889629,0.744539141277115,0.554145490224709,0.00295817282461931
538.902,0.166458593347622,0.804751655044614,0.0802468280345786,0.144517156962199,0.743116543037454,0.548676601009977,0.00333353694093642
539.478,0.167448687015926,0.80047177636052,0.0802365449730262,0.138025723340756,0.741064064651575,0.541884824944627,0.00278901993373499
540.054,0.169450721277315,0.797165772888311,0.0808322165276783,0.13289721894009,0.739120121187283,0.53626728534846,0.00247761268321001
